시설번호,시설일련번호,수용시설명,시군구명,법정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
1750,349,노원중학교,노원구,1135010500,서울특별시 노원구 상계동 743-0,788,127.059304,37.649133,205233.560408,561057.798214
1751,364,상수초등학교,노원구,1135010500,서울특별시 노원구 상계동 755-0,660,127.064412,37.651844,205684.088811,561359.009031
1752,365,상천초등학교,노원구,1135010500,서울특별시 노원구 상계동 768-0,2063,127.058393,37.646393,205153.292803,560753.68664
1753,475,동일초등학교,노원구,1135010500,서울특별시 노원구 상계동 655-0,600,127.054258,37.664802,204787.253611,562796.642196
1754,97,우이초등학교,강북구,1130510300,서울특별시 강북구 수유동 409-6,1469,127.015252,37.638562,201346.160862,559883.032743
1755,146,서울자운초등학교,도봉구,1132010700,서울특별시 도봉구 창동 181-19,600,127.046564,37.657611,204108.806057,561998.19748
1756,149,서울창원초등학교,도봉구,1132010700,서울특별시 도봉구 창동 308-0,400,127.040591,37.652357,203581.982414,561414.823496
1757,148,서울가인초등학교,도봉구,1132010700,서울특별시 도봉구 창동 224-20,701,127.043535,37.660099,203841.408233,562274.172355
1758,132,백운중학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 68-2,696,127.035956,37.656046,203172.811249,561824.008614
1759,134,세그루패션디자인고등학교,도봉구,1132010500,서울특별시 도봉구 쌍문동 263-2,168,127.026243,37.655294,202315.724898,561740.332078
1760,356,신창중학교,노원구,1135010200,서울특별시 노원구 월계동 805-5,625,127.047529,37.628032,204195.618445,558715.255849
1761,334,독산1동주민센터,금천구,1154510200,서울특별시 금천구 독산동 289-5,303,126.897043,37.470228,190892.38284,541204.828099
1762,337,독산2동주민센터,금천구,1154510200,서울특별시 금천구 독산동 1043-51,226,126.903521,37.463168,191464.640215,540420.648135
1763,340,독산3동주민센터,금천구,1154510200,서울특별시 금천구 독산동 973-17,206,126.903178,37.475145,191435.593726,541749.913568
1764,10,정심초등학교,금천구,1154510200,서울특별시 금천구 독산동 182-44,500,126.90846,37.471646,191902.508761,541361.178572
1765,343,독산4동주민센터,금천구,1154510200,서울특별시 금천구 독산동 1022,155,126.902134,37.467578,191342.380513,540910.26377
1766,315,문백초등학교,금천구,1154510300,서울특별시 금천구 시흥동 564-5,900,126.899272,37.44709,191086.775865,538636.584981
1767,345,금천노인종합복지관,금천구,1154510300,서울특별시 금천구 시흥동 558-1,268,126.897819,37.450166,190958.599826,538978.148858
1768,344,시흥1동주민센터,금천구,1154510300,서울특별시 금천구 시흥동 886-6,314,126.903269,37.453569,191441.262783,539355.312438
1769,321,탑동초등학교,금천구,1154510300,서울특별시 금천구 시흥동 230,900,126.914528,37.452725,192437.361329,539260.705724
1770,347,청담종합사회복지관,금천구,1154510300,서울특별시 금천구 시흥동 241-7,198,126.913746,37.45129,192368.000176,539101.43706
1771,346,금천종합복지타운(시흥2동주민센터),금천구,1154510300,서울특별시 금천구 시흥동 267-9,473,126.914474,37.449673,192432.231557,538921.88936
1772,350,금천문화원,금천구,1154510300,서울특별시 금천구 시흥동 937-2,198,126.904543,37.447408,191553.254888,538671.401881
1781,407,문래초등학교,영등포구,1156012100,서울특별시 영등포구 문래동3가 77-7,225,126.893203,37.518218,190558.728312,546531.458151
1782,445,구립문래제1경로당,영등포구,1156012100,서울특별시 영등포구 문래동3가 73-1,201,126.894195,37.518462,190646.476782,546558.468828
1783,416,양화중학교,영등포구,1156012100,서울특별시 영등포구 문래동3가 48-0,725,126.89605,37.519769,190810.635636,546703.31996
1784,406,문래중학교,영등포구,1156012400,서울특별시 영등포구 문래동6가 44-0,775,126.884247,37.52051,189767.301278,546786.783411
1785,421,영문초등학교,영등포구,1156012400,서울특별시 영등포구 문래동6가 13-0,720,126.887543,37.519598,190058.54739,546685.181686
1786,398,관악고등학교,영등포구,1156012600,서울특별시 영등포구 양평동2가 23-2,753,126.883227,37.521718,189677.310732,546920.951077
1787,475,브릿지호텔,영등포구,1156012600,서울특별시 영등포구 양평동2가 40-5,2519,126.882612,37.523753,189623.204556,547146.879493
1791,462,당산2동주민센터,영등포구,1156011400,서울특별시 영등포구 당산동4가 80-5,355,126.897263,37.531003,190919.171819,547950.057582
1792,472,영등포제2스포츠센터,영등포구,1156011400,서울특별시 영등포구 당산동4가 96-1,553,126.902818,37.526488,191409.657061,547448.402217
1793,443,구립당산2동경로당,영등포구,1156011600,서울특별시 영등포구 당산동6가 184-0,122,126.904013,37.534943,191516.267114,548386.72655
1794,418,영동초등학교,영등포구,1156011700,서울특별시 영등포구 당산동 121-22,620,126.907652,37.526869,191837.05642,547490.28235
1795,399,당산중학교,영등포구,1156011700,서울특별시 영등포구 당산동 121-0,540,126.907579,37.532113,191831.175497,548072.226798
1796,467,도림동주민센터,영등포구,1156011800,서울특별시 영등포구 도림동 222-7,121,126.895888,37.509511,190795.042311,545564.839675
1797,444,구립모랫말경로당,영등포구,1156011800,서울특별시 영등포구 도림동 205-23,176,126.897486,37.509707,190936.336077,545586.425866
1798,473,다목적배드민턴체육관,영등포구,1156011800,서울특별시 영등포구 도림동 254-0,1650,126.897329,37.506738,190922.061089,545256.946564
1799,409,영등포초등학교,영등포구,1156011900,서울특별시 영등포구 문래동1가 35-2,710,126.898161,37.512938,190996.353312,545944.998806
1803,359,중평중학교,노원구,1135010400,서울특별시 노원구 하계동 271-2,899,127.06235,37.637007,205503.253403,559712.136338
1804,489,원광초등학교,노원구,1135010600,서울특별시 노원구 중계동 359-0,1223,127.074507,37.653906,206574.75484,561588.516686
1805,348,상계제일중학교,노원구,1135010600,서울특별시 노원구 중계동 132-0,396,127.0778,37.661678,206864.679407,562451.371683
1806,313,용동초등학교,노원구,1135010600,서울특별시 노원구 중계동 510-1,504,127.069097,37.641117,206098.392558,560168.689958
1807,332,중원초등학교,노원구,1135010600,서울특별시 노원구 중계동 502-0,1366,127.062526,37.643875,205518.292151,560474.403971
1808,361,청계초등학교,노원구,1135010600,서울특별시 노원구 중계동 513-1,1801,127.065899,37.644988,205815.838255,560598.179275
1809,362,노일초등학교,노원구,1135010500,서울특별시 노원구 상계동 1044-2,1573,127.054614,37.67269,204818.099977,563672.142461
1810,316,상계중학교,노원구,1135010500,서울특별시 노원구 상계동 195-5,990,127.06858,37.652699,206051.822912,561454.218338
1811,363,신상계초등학교,노원구,1135010500,서울특별시 노원구 상계동 86-1,887,127.075774,37.668019,206685.31945,563154.983974
1502,376,롯데시티호텔 구로,구로구,1153010200,서울특별시 구로구 구로동 188-25,132,126.896261,37.485064,190825.009998,542851.466644
1503,10,구로중학교,구로구,1153010200,서울특별시 구로구 구로동 90,1530,126.886825,37.500538,189992.513358,544569.829109
1509,421,방원중학교,강서구,1150010900,서울특별시 강서구 방화동 808,734,126.808814,37.575758,183111.368035,552929.532772
1510,419,삼정초등학교,강서구,1150010900,서울특별시 강서구 방화동 798,540,126.810278,37.580104,183241.703358,553411.647257
1511,420,삼정중학교,강서구,1150010900,서울특별시 강서구 방화동 856,260,126.810746,37.581225,183283.301751,553535.983318
1512,355,신도림중학교,구로구,1153010100,서울특별시 구로구 신도림동 311-1,828,126.885414,37.510927,189869.160564,545723.100474
1513,354,신도림고등학교,구로구,1153010100,서울특별시 구로구 신도림동 270-2,560,126.882048,37.514242,189572.021366,546091.343498
1514,374,신미림초등학교,구로구,1153010100,서울특별시 구로구 신도림동 398-28,495,126.879277,37.50916,189326.311914,545527.631088
1515,302,구일고등학교,구로구,1153010200,서울특별시 구로구 구로동 685-194,298,126.878275,37.494012,189235.531784,543846.503277
1516,353,구일중학교,구로구,1153010200,서울특별시 구로구 구로동 685-161,865,126.873722,37.4951,188833.06204,543967.737592
1517,352,구일초등학교,구로구,1153010200,서울특별시 구로구 구로동 685-221,653,126.872936,37.492747,188763.220282,543706.723104
1518,9,구로초등학교,구로구,1153010200,서울특별시 구로구 구로동 443-0,1357,126.886063,37.496888,189924.653826,544164.797598
1519,444,신현초등학교,중랑구,1126010600,서울특별시 중랑구 신내동 663,793,127.093585,37.605673,208263.583993,556236.669911
1520,466,봉화초등학교,중랑구,1126010600,서울특별시 중랑구 신내동 655,540,127.092174,37.613348,208138.154513,557088.366096
1521,468,중랑구청,중랑구,1126010600,서울특별시 중랑구 신내동 662-0,1107,127.092611,37.606699,208177.52508,556350.436175
1522,475,신내2동 주민센터,중랑구,1126010600,서울특별시 중랑구 신내동 665-0,281,127.094109,37.606347,208309.814775,556311.537258
1523,547,성북초등학교,성북구,1129010100,서울특별시 성북구 성북동 66-1,1295,126.997991,37.593656,199822.59571,554898.785369
1524,306,면목중학교,중랑구,1126010100,서울특별시 중랑구 면목동 490,646,127.095984,37.582876,208478.072207,553706.643182
1525,6,중화중학교,중랑구,1126010100,서울특별시 중랑구 면목동 83,1072,127.094465,37.584521,208343.697631,553889.156745
1526,470,면목3.8동 주민센터,중랑구,1126010100,서울특별시 중랑구 면목동 498-6,228,127.088178,37.583051,207788.535605,553725.432505
1527,322,상봉중학교,중랑구,1126010200,서울특별시 중랑구 상봉동 282,555,127.090289,37.601294,207973.049304,555750.338514
1528,460,신현고등학교,중랑구,1126010200,서울특별시 중랑구 상봉동 482-0,650,127.092652,37.604993,208181.325052,556161.18229
1529,477,상봉2동 복합청사,중랑구,1126010200,서울특별시 중랑구 상봉동 126-0,164,127.080977,37.593121,207151.533266,554842.495241
1530,12,중화고등학교,중랑구,1126010300,서울특별시 중랑구 중화동 21-4,912,127.083054,37.604647,207333.854455,556121.882776
1531,528,청덕초등학교,성북구,1129013300,서울특별시 성북구 정릉동 847,656,127.00046,37.611896,200040.637885,556923.299034
1532,529,정릉초등학교,성북구,1129013300,서울특별시 성북구 정릉동 798,375,127.005347,37.619669,200472.061445,557785.977193
1533,530,길음초등학교,성북구,1129013400,서울특별시 성북구 길음동 635-7,562,127.017672,37.614036,201560.315535,557160.93265
1534,553,길음중학교,성북구,1129013400,서울특별시 성북구 길음동 635-7,709,127.017091,37.61442,201508.973739,557203.551873
1535,464,봉화중학교,중랑구,1126010500,서울특별시 중랑구 망우동 122-1,595,127.103914,37.596582,209176.827562,555228.600564
1536,473,망우본동 주민센터,중랑구,1126010500,서울특별시 중랑구 망우동 340-17,489,127.101384,37.600657,208952.878553,555680.678421
1537,476,동원중학교,중랑구,1126010500,서울특별시 중랑구 망우동 85-3,509,127.108597,37.603598,209589.487863,556007.760467
1538,318,면일초등학교,중랑구,1126010500,서울특별시 중랑구 망우동 440,693,127.099947,37.591781,208827.070935,554695.430537
1539,465,면북초등학교,중랑구,1126010500,서울특별시 중랑구 망우동 119,130,127.103397,37.594269,209131.458412,554971.887277
1540,450,신내노인요양원,중랑구,1126010600,서울특별시 중랑구 신내동 642,475,127.094951,37.616208,208383.068773,557406.030856
1541,467,서울새솔초등학교,중랑구,1126010600,서울특별시 중랑구 신내동 241,635,127.111379,37.618055,209833.215412,557612.628748
1542,23,중화초등학교,중랑구,1126010600,서울특별시 중랑구 신내동 531,560,127.094646,37.603004,208357.583796,555940.509662
1543,416,용산구청,용산구,1117013000,서울특별시 용산구 이태원동 34-87,264,126.990119,37.532512,199126.638314,548112.583052
1544,11,동구로초등학교,구로구,1153010200,서울특별시 구로구 구로동 93,752,126.892536,37.494815,190496.776268,543934.033916
1545,322,화곡초등학교,강서구,1150010300,서울특별시 강서구 화곡동 24-266,703,126.84595,37.543209,186385.927776,549310.893411
1546,416,화일초등학교,강서구,1150010300,서울특별시 강서구 화곡동 61-184,573,126.847534,37.540593,186525.413164,549020.355275
1547,327,우장초등학교,강서구,1150010300,서울특별시 강서구 화곡동 18-5,804,126.846285,37.549079,186416.538446,549962.427917
1548,331,양천초등학교,강서구,1150010400,서울특별시 강서구 가양동 272-11,815,126.83946,37.570024,185817.47768,552288.039632
1549,334,가곡초등학교,강서구,1150010500,서울특별시 강서구 마곡동 153-7,1000,126.835822,37.555284,185493.192202,550652.632477
1550,418,발산초등학교,강서구,1150010600,서울특별시 강서구 내발산동 408,545,126.830947,37.549937,185061.344594,550059.926841
1551,335,내발산초등학교,강서구,1150010600,서울특별시 강서구 내발산동 707,780,126.837868,37.551268,185673.199741,550206.563634
1552,426,송정초등학교,강서구,1150010800,서울특별시 강서구 공항동 22-16,618,126.810892,37.562181,183291.909546,551422.25828
1555,544,경동고등학교,성북구,1129011300,서울특별시 성북구 삼선동3가 43-1,950,127.01497,37.585744,201322.175789,554020.828146
1556,546,삼선초등학교,성북구,1129011300,서울특별시 성북구 삼선동3가 30-4,921,127.012581,37.585766,201111.238652,554023.182359
1557,561,성북구청,성북구,1129011500,서울특별시 성북구 삼선동5가 411-0,587,127.016881,37.589456,201490.915859,554432.82902
1558,521,돈암초등학교,성북구,1129010900,서울특별시 성북구 동소문동6가 27-1,619,127.012851,37.593318,201134.956496,554861.342468
1559,550,정덕초등학교,성북구,1129011000,서울특별시 성북구 동소문동7가 118-1,374,127.01362,37.597389,201202.759487,555313.275259
1560,551,개운중학교,성북구,1129010300,서울특별시 성북구 돈암동 83-145,496,127.02485,37.594604,202194.631493,555004.312303
1561,524,안암초등학교,성북구,1129012200,서울특별시 성북구 안암동2가 93,1021,127.022671,37.587227,202002.355448,554185.508461
1562,525,동신초등학교,성북구,1129013200,서울특별시 성북구 보문동3가 228,588,127.016962,37.582582,201498.226093,553669.816578
1563,527,숭덕초등학교,성북구,1129013300,서울특별시 성북구 정릉동 160-1,1353,127.013394,37.603966,201182.715748,556043.236627
1564,552,정수초등학교,성북구,1129013300,서울특별시 성북구 정릉동 431-62,1033,127.007562,37.603699,200667.783603,556013.461861
1577,437,성심여자고등학교,용산구,1117011800,서울특별시 용산구 원효로4가 1-1,542,126.954587,37.534173,195986.153569,548297.849028
1578,308,금양초등학교,용산구,1117011900,서울특별시 용산구 효창동 126-4,393,126.961774,37.540786,196621.691829,549031.579594
1579,423,효창동 주민센터,용산구,1117011900,서울특별시 용산구 효창동 255-5,345,126.961624,37.542557,196608.527791,549228.065632
1580,424,용문동 주민센터,용산구,1117012000,서울특별시 용산구 도원동 4-5,308,126.957558,37.538946,196248.984011,548827.468607
1581,327,한강로동주민센터,용산구,1117012500,서울특별시 용산구 한강로2가 187-3,320,126.96952,37.529103,197305.838822,547734.628021
1582,314,신용산초등학교,용산구,1117012900,서울특별시 용산구 이촌동 301-75,380,126.975897,37.520011,197869.293711,546725.323911
1583,444,용강중학교,용산구,1117012900,서울특별시 용산구 이촌동 301-78,198,126.976086,37.521438,197885.998614,546883.740896
1584,445,중경고등학교,용산구,1117012900,서울특별시 용산구 이촌동 300-302,544,126.975722,37.518106,197853.72552,546513.939081
1585,465,이촌1동 주민센터,용산구,1117012900,서울특별시 용산구 이촌동 301-179,233,126.973125,37.52141,197624.22187,546880.709462
1586,427,이촌2동 주민센터,용산구,1117012900,서울특별시 용산구 이촌동 206-2,343,126.954689,37.526227,195994.71836,547415.949313
1590,301,삼광초등학교,용산구,1117010100,서울특별시 용산구 후암동 190-2,858,126.976733,37.547239,197943.85868,549747.336502
1591,302,보성여자고등학교,용산구,1117010200,서울특별시 용산구 용산동2가 1-1123,720,126.984529,37.542749,198632.767028,549248.847854
1592,454,용암경로당,용산구,1117010200,서울특별시 용산구 용산동2가 5-66,104,126.984677,37.541026,198645.800336,549057.574843
1593,305,청파초등학교,용산구,1117011000,서울특별시 용산구 청파동2가 1-42,585,126.964289,37.547632,196844.25203,549791.258599
1594,456,청파동주민센터,용산구,1117011000,서울특별시 용산구 청파동2가 91-1,252,126.969869,37.545443,197337.227743,549548.143387
1595,7,남정초등학교,용산구,1117011300,서울특별시 용산구 원효로2가 54-1,1000,126.964978,37.536355,196904.678468,548539.659192
1596,453,용산구문화체육센터,용산구,1117012200,서울특별시 용산구 문배동 19-2,721,126.967683,37.537202,197143.732552,548633.534721
1597,452,원효다목적체육관,용산구,1117011700,서울특별시 용산구 원효로3가 51-25,939,126.957128,37.53292,196210.693618,548158.710452
1598,556,서울도시과학기술고등학교,성북구,1129013600,서울특별시 성북구 하월곡동 90-18,487,127.03189,37.607328,202815.850791,556416.70345
1599,557,장위중학교,성북구,1129013800,서울특별시 성북구 장위동 231-623,923,127.041588,37.611389,203671.966046,556867.737535
1600,537,장위초등학교,성북구,1129013800,서울특별시 성북구 장위동 68-8,817,127.049827,37.612103,204399.416496,556947.416787
1601,558,월곡초등학교,성북구,1129013800,서울특별시 성북구 장위동 246-194,1419,127.046394,37.60964,204096.397266,556673.904066
1602,539,광운초등학교,성북구,1129013800,서울특별시 성북구 장위동 128,569,127.055273,37.618909,204879.761154,557703.046406
1603,540,석계초등학교,성북구,1129013900,서울특별시 성북구 석관동 27-3,490,127.069765,37.608609,206160.078228,556560.718699
1604,542,석관고등학교,성북구,1129013900,서울특별시 성북구 석관동 77-1,1557,127.06657,37.609228,205877.86687,556629.256047
1605,560,석관중학교,성북구,1129013900,서울특별시 성북구 석관동 88-2,1229,127.066832,37.608196,205901.085651,556514.684003
1606,66,삼양초등학교,강북구,1130510100,서울특별시 강북구 미아동 791-1932,976,127.016564,37.623635,201462.301329,558226.26981
1607,67,미양초등학교,강북구,1130510100,서울특별시 강북구 미아동 837-687,1161,127.01376,37.621289,201214.755377,557965.899863
1648,333,개명초등학교,구로구,1153010700,서울특별시 구로구 개봉동 314-165,715,126.850698,37.483005,186794.877952,542628.405515
1649,347,개봉초등학교,구로구,1153010700,서울특별시 구로구 개봉동 266-0,534,126.858344,37.489462,187472.241848,543343.972812
1650,372,개웅산생활체육관,구로구,1153010700,서울특별시 구로구 개봉동 298-7,1072,126.849657,37.485261,186703.27487,542878.901595
1651,319,오류초등학교,구로구,1153010800,서울특별시 구로구 오류동 13-3,899,126.842121,37.497806,186039.022011,544272.326692
1652,375,한강골드호텔,구로구,1153010800,서울특별시 구로구 오류동 55-42,130,126.844872,37.495827,186281.99115,544052.245357
1653,367,서울오정초등학교,구로구,1153010800,서울특별시 구로구 오류동 108-28,750,126.82646,37.48971,184652.536829,543376.254661
1654,364,천왕중학교,구로구,1153011100,서울특별시 구로구 천왕동 273-1,754,121.169846,36.146513,-324971.275894,410088.010312
1655,361,서울천왕초등학교,구로구,1153011100,서울특별시 구로구 천왕동 273-2,759,126.836761,37.481579,185562.01104,542472.146329
1656,343,유한공업고등학교,구로구,1153011200,서울특별시 구로구 항동 1-7,858,126.823975,37.488094,184432.433761,543197.271124
1657,359,서울정진학교,구로구,1153010900,서울특별시 구로구 궁동 242-0,776,126.820767,37.498835,184151.01688,544389.958302
1666,531,길음종합사회복지관,성북구,1129013400,서울특별시 성북구 길음동 1289-12,345,127.024746,37.608825,202185.017664,556582.663844
1667,532,숭례초등학교,성북구,1129013500,서울특별시 성북구 종암동 22-1,680,127.034936,37.594912,203085.296678,555038.77592
1668,554,종암중학교,성북구,1129013500,서울특별시 성북구 종암동 32-3,1027,127.032266,37.592846,202849.620186,554809.358722
1669,533,숭인초등학교,성북구,1129013600,서울특별시 성북구 하월곡동 225-3,510,127.038406,37.608936,203391.14996,556595.400385
1670,555,숭곡중학교,성북구,1129013600,서울특별시 성북구 하월곡동 87-1,920,127.031133,37.607947,202748.978784,556485.4565
1695,141,서울초당초등학교,도봉구,1132010600,서울특별시 도봉구 방학동 514-2,880,127.0223,37.658147,201967.759959,562056.879849
1696,140,서울신방학초등학교,도봉구,1132010600,서울특별시 도봉구 방학동 310-0,1414,127.029585,37.665791,202610.248853,562905.475919
1697,157,학마을도서관,도봉구,1132010600,서울특별시 도봉구 방학동 446-5,620,127.027937,37.662157,202465.016989,562502.06545
1698,357,신계초등학교,노원구,1135010200,서울특별시 노원구 월계동 602-0,498,127.052974,37.630432,204676.086055,558981.921267
1701,424,영원중학교,영등포구,1156010100,서울특별시 영등포구 영등포동 576-6,513,126.913732,37.515559,192373.284627,546234.467223
1702,440,구립영등포본동경로당,영등포구,1156010100,서울특별시 영등포구 영등포동 620-50,292,126.906682,37.512955,191749.72424,545946.054349
1703,73,창문여자중학교,강북구,1130510100,서울특별시 강북구 미아동 8-6,2789,127.036475,37.61305,203220.460761,557052.00273
1704,76,성암국제무역고등학교,강북구,1130510100,서울특별시 강북구 미아동 320-1,288,127.024733,37.620981,202183.458704,557931.8705
1705,77,삼각산중학교,강북구,1130510100,서울특별시 강북구 미아동 1353-10,1181,127.014849,37.615966,201311.039393,557375.039818
1706,78,삼각산초등학교,강북구,1130510100,서울특별시 강북구 미아동 1353-10,751,127.014881,37.616042,201313.812956,557383.524274
1707,81,수송초등학교,강북구,1130510200,서울특별시 강북구 번동 456-0,8887,127.033523,37.637414,202958.821675,559756.054666
1708,82,수송초등학교,강북구,1130510200,서울특별시 강북구 번동 456-0,1075,127.033392,37.637216,202947.317331,559734.081274
1709,83,수송중학교,강북구,1130510200,서울특별시 강북구 번동 456-1,1292,127.034107,37.636911,203010.451214,559700.202198
1710,84,번동중학교,강북구,1130510200,서울특별시 강북구 번동 231-0,845,127.036766,37.631947,203245.318894,559149.380741
1711,99,강북웰빙스포츠센터,강북구,1130510200,서울특별시 강북구 번동 318-0,1166,127.037858,37.630664,203341.73854,559006.96845
1712,85,번동초등학교,강북구,1130510200,서울특별시 강북구 번동 236-0,969,127.040448,37.629445,203570.465897,558871.737696
1713,86,오현초등학교,강북구,1130510200,서울특별시 강북구 번동 248-0,450,127.046612,37.623531,204114.87938,558215.584159
1716,490,월계중학교,노원구,1135010200,서울특별시 노원구 월계동 602-1,1430,127.052131,37.630204,204601.714714,558956.501859
1717,346,녹천초등학교,노원구,1135010200,서울특별시 노원구 월계동 322-2,720,127.063246,37.628931,205582.958546,558815.84758
1718,358,녹천중학교,노원구,1135010200,서울특별시 노원구 월계동 321-7,1117,127.062212,37.631519,205491.464485,559103.059582
1719,307,용원초등학교,노원구,1135010300,서울특별시 노원구 공릉동 709-0,1227,127.068968,37.629914,206087.936957,558925.343775
1720,328,공릉중학교,노원구,1135010300,서울특별시 노원구 공릉동 250-0,2395,127.083575,37.62217,207378.084086,558066.87507
1721,354,불암중학교,노원구,1135010400,서울특별시 노원구 하계동 288-3,877,127.07376,37.646019,206509.56841,560713.122895
1722,347,중평초등학교,노원구,1135010400,서울특별시 노원구 하계동 271-0,608,127.063758,37.637522,205627.489775,559769.371751
1723,64,삼양초등학교,강북구,1130510100,서울특별시 강북구 미아동 791-1932,7660,127.016578,37.623594,201463.455056,558221.760516
1724,69,강북구 보훈회관,강북구,1130510100,서울특별시 강북구 미아동 198-55,294,127.02964,37.626614,202616.539814,558557.235768
1725,70,송중초등학교,강북구,1130510100,서울특별시 강북구 미아동 94-1,904,127.031357,37.61672,202768.434961,557459.138781
1726,74,화계초등학교,강북구,1130510100,서울특별시 강북구 미아동 127-2,699,127.029364,37.623891,202592.205781,558254.98952
1727,71,송중초등학교,강북구,1130510100,서울특별시 강북구 미아동 94-1,457,127.030958,37.617156,202733.181654,557507.493978
1734,428,이태원1동 주민센터,용산구,1117013000,서울특별시 용산구 이태원동 100-3,112,126.995072,37.532454,199564.430733,548106.164575
1735,333,이태원초등학교,용산구,1117013000,서울특별시 용산구 이태원동 406,1206,126.988025,37.535867,198941.596089,548484.97267
1736,429,이태원2동 주민센터,용산구,1117013000,서울특별시 용산구 이태원동 255-54,62,126.990191,37.541867,199133.136997,549150.839375
1895,42,가재울고등학교,서대문구,1141011900,서울특별시 서대문구 북가좌동 476-0,742,126.909506,37.574311,192005.963686,552755.587071
1835,364,강명중학교,강동구,1174011000,서울특별시 강동구 강일동 737-0,2670,127.174846,37.555556,215449.383784,550684.562201
1836,445,강빛초중이음학교,강동구,1174011000,서울특별시 강동구 강일동 120-4,1334,127.171201,37.574209,215123.492679,552754.159096
1837,357,강명초등학교,강동구,1174010300,서울특별시 강동구 상일동 480-0,3971,127.173533,37.554669,215333.573631,550585.87963
1838,438,상일1동주민센터,강동구,1174010300,서울특별시 강동구 상일동 513-2,225,127.168341,37.550689,214875.589748,550143.305858
1839,446,서울고일초등학교,강동구,1174010300,서울특별시 강동구 상일동 125-0,747,127.168835,37.552003,214918.938939,550289.240226
1840,450,상일제2동주민센터,강동구,1174010300,서울특별시 강동구 상일동 산77-27,153,127.179835,37.555114,215890.260638,550636.320343
1841,305,대명초등학교,강동구,1174010100,서울특별시 강동구 명일동 234,750,127.15329,37.547137,213546.204669,549746.791099
1842,360,명덕초등학교,강동구,1174010200,서울특별시 강동구 고덕동 487-15,498,127.146058,37.556958,212905.441138,550835.803491
1843,435,묘곡초등학교,강동구,1174010200,서울특별시 강동구 고덕동 498-0,833,127.15317,37.558963,213533.459862,551059.328428
1844,440,고덕1동주민센터,강동구,1174010200,서울특별시 강동구 고덕동 691-6,135,127.152536,37.555477,213478.098315,550672.342441
1845,441,암사2동주민센터,강동구,1174010700,서울특별시 강동구 암사동 503-8,560,127.127317,37.551686,211250.279906,550248.208305
1846,10,강일중학교,강동구,1174010700,서울특별시 강동구 암사동 414-17,648,127.135811,37.556165,212000.145845,550746.366828
1848,366,성내중학교,강동구,1174010800,서울특별시 강동구 성내동 448-7,759,127.128884,37.524542,211392.891989,547235.790023
1849,320,서울제일교회,강동구,1174010800,서울특별시 강동구 성내동 437-36,331,127.132174,37.525277,211683.572801,547317.811588
1850,443,길동주민센터,강동구,1174010500,서울특별시 강동구 길동 228-6,190,127.142646,37.534671,212607.680216,548361.692309
1851,449,둔촌제1동주민센터,강동구,1174010600,서울특별시 강동구 둔촌동 172-5,316,127.136729,37.523403,212086.52989,547110.383085
1852,325,선린초등학교,강동구,1174010600,서울특별시 강동구 둔촌동 91-17,1650,127.145749,37.529262,212882.870687,547761.764646
1853,442,둔촌고등학교,강동구,1174010600,서울특별시 강동구 둔촌동 79-3,1564,127.144019,37.530919,212729.695617,547945.446838
1854,444,한산중학교,강동구,1174010600,서울특별시 강동구 둔촌동 161-1,599,127.140124,37.528328,212385.886697,547657.379961
2432,358,목동종합사회복지관,양천구,1147010200,서울특별시 양천구 목동 946-0,185,126.866327,37.544265,188186.914001,549425.436844
2433,354,목2동주민센터,양천구,1147010200,서울특별시 양천구 목동 530-6,281,126.871644,37.546126,188657.049229,549631.276354
2434,316,양동중학교,양천구,1147010200,서울특별시 양천구 목동 600-6,1028,126.869351,37.547894,188454.721542,549827.824369
2435,357,목동보건지소,양천구,1147010200,서울특별시 양천구 목동 717-28,650,126.866975,37.5401,188243.486024,548963.01113
2436,355,목3동주민센터,양천구,1147010200,서울특별시 양천구 목동 642-1,125,126.864403,37.544784,188016.963302,549483.254212
2437,8,정목초등학교 체육관,양천구,1147010200,서울특별시 양천구 목동 757-1,617,126.87006,37.536518,188515.617867,548565.061444
2438,356,목4동주민센터,양천구,1147010200,서울특별시 양천구 목동 904-19,120,126.86834,37.532382,188362.91424,548106.299702
2439,374,신목중학교,양천구,1147010200,서울특별시 양천구 목동 902-1,735,126.873165,37.536831,188790.031175,548599.440477
2440,317,영도초등학교,양천구,1147010200,서울특별시 양천구 목동 903-1,931,126.871449,37.535824,188638.23346,548487.958264
2441,318,월촌초등학교 체육관,양천구,1147010200,서울특별시 양천구 목동 901-1,540,126.876189,37.54002,189057.75839,548953.082205
2442,342,목5동주민센터,양천구,1147010200,서울특별시 양천구 목동 908-32,468,126.881736,37.537185,189547.656221,548637.810611
2443,380,월촌중학교,양천구,1147010200,서울특별시 양천구 목동 909-0,934,126.883202,37.537856,189677.301157,548712.123731
2352,18,신묵초등학교,중랑구,1126010400,서울특별시 중랑구 묵동 246-12,675,127.075552,37.60717,206671.139541,556401.406349
2353,448,묵현초등학교,중랑구,1126010400,서울특별시 중랑구 묵동 242-55,714,127.073652,37.608984,206503.236624,556602.565111
2354,457,망우초등학교,중랑구,1126010500,서울특별시 중랑구 망우동 153-1,705,127.103434,37.59833,209134.231425,555422.575727
