shelter_id,shelter_name,sido,sigungu,address,lon,lat,shelter_type,area,category
1,동작고등학교 운동장,서울특별시,동작구,서울특별시 동작구 솔밭로 51(사당동),126.9655,37.482,실내대피소,3246.0,지진실내구호소
2,동작초등학교 운동장,서울특별시,동작구,서울특별시 동작구 동작대로29길 214(사당동),126.9768,37.494,실내대피소,2763.0,지진실내구호소
3,창림초등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 덕릉로63길 46(창동),127.0417,37.6431,실내대피소,2584.0,지진실내구호소
4,창원초등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 해등로 103(창동),127.0407,37.6521,실내대피소,2704.0,지진실내구호소
5,창일중학교 운동장,서울특별시,도봉구,서울특별시 도봉구 노해로66길 60(창동),127.0471,37.6484,실내대피소,4800.0,지진실내구호소
6,갈대밭어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 625-123,127.0457,37.6743,실내대피소,433.0,지진실내구호소
7,누원어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 653,127.05,37.6803,실내대피소,400.0,지진실내구호소
8,무수어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 585-2,127.0426,37.6805,실내대피소,350.0,지진실내구호소
9,무지개어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 570-13,127.045,37.6856,실내대피소,385.0,지진실내구호소
10,새동네어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 289-5,127.0431,37.6889,실내대피소,670.0,지진실내구호소
11,서원어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 576-13,127.0432,37.6838,실내대피소,355.0,지진실내구호소
12,해태어린이공원,서울특별시,도봉구,서울특별시 도봉구 도봉동 614-37,127.0411,37.672,실내대피소,458.0,지진실내구호소
13,누원고등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 마들로 849(도봉동),127.0506,37.6849,실내대피소,400.0,지진실내구호소
14,도봉중학교 운동장,서울특별시,도봉구,서울특별시 도봉구 마들로 671(도봉동),127.0455,37.6701,실내대피소,3184.0,지진실내구호소
15,북서울중학교 운동장,서울특별시,도봉구,서울특별시 도봉구 도봉로169가길 33(도봉동),127.043,37.6811,실내대피소,2029.0,지진실내구호소
16,오봉초등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 시루봉로 285(도봉동),127.0404,37.6714,실내대피소,1704.0,지진실내구호소
17,한내근린공원,서울특별시,노원구,서울특별시 노원구 월계동 1-1,127.0694,37.6221,실내대피소,1740.0,지진실내구호소
18,광운전자공업고등학교 운동장,서울특별시,노원구,서울특별시 노원구 월계동 500-0,127.0561,37.6201,실내대피소,9540.0,지진실내구호소
19,녹천중학교 운동장,서울특별시,노원구,서울특별시 노원구 월계로 376(월계동),127.0623,37.631,실내대피소,4670.0,지진실내구호소
20,녹천초등학교 운동장,서울특별시,노원구,서울특별시 노원구 마들로3길 34(월계동),127.0635,37.6284,실내대피소,2740.0,지진실내구호소
21,선곡초등학교 운동장,서울특별시,노원구,서울특별시 노원구 월계동 446-0,127.058,37.6183,실내대피소,3400.0,지진실내구호소
22,신계초등학교 운동장,서울특별시,노원구,서울특별시 노원구 월계동 602-0,127.0532,37.6298,실내대피소,3470.0,지진실내구호소
23,신창중학교 운동장,서울특별시,노원구,서울특별시 노원구 월계로45길 92(월계동),127.0479,37.6282,실내대피소,2540.0,지진실내구호소
24,연지초등학교 운동장,서울특별시,노원구,서울특별시 노원구 월계로55길 48(월계동),127.0597,37.6332,실내대피소,2020.0,지진실내구호소
25,월계고등학교 운동장,서울특별시,노원구,서울특별시 노원구 초안산로5길 66(월계동),127.0489,37.6314,실내대피소,1760.0,지진실내구호소
26,월계중학교 운동장,서울특별시,노원구,서울특별시 노원구 월계로45가길 54(월계동),127.0517,37.6302,실내대피소,4360.0,지진실내구호소
27,월계초등학교 운동장,서울특별시,노원구,서울특별시 노원구 월계로45가길 10(월계동),127.0508,37.6275,실내대피소,3950.0,지진실내구호소
28,한천초등학교 운동장,서울특별시,노원구,서울특별시 노원구 마들로 45(월계동),127.069,37.6201,실내대피소,4430.0,지진실내구호소
29,공릉중학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로1길 42(공릉동),127.0841,37.6218,실내대피소,4590.0,지진실내구호소
30,공릉초등학교 운동장,서울특별시,노원구,서울특별시 노원구 공릉동 610-1,127.0744,37.6189,실내대피소,4540.0,지진실내구호소
31,공연초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로192가길 16(공릉동),127.0744,37.6269,실내대피소,3800.0,지진실내구호소
32,용원초등학교 운동장,서울특별시,노원구,서울특별시 노원구 섬밭로 144(공릉동),127.0691,37.6289,실내대피소,3490.0,지진실내구호소
33,태랑중학교 운동장,서울특별시,노원구,서울특별시 노원구 화랑로51나길 51(공릉동),127.0917,37.6265,실내대피소,4870.0,지진실내구호소
34,태랑초등학교 운동장,서울특별시,노원구,서울특별시 노원구 화랑로51나길 31(공릉동),127.0909,37.6258,실내대피소,2020.0,지진실내구호소
35,태릉초등학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로1길 36(공릉동),127.0849,37.6224,실내대피소,4630.0,지진실내구호소
36,한천중학교 운동장,서울특별시,노원구,서울특별시 노원구 공릉로 265(공릉동),127.0728,37.6309,실내대피소,3580.0,지진실내구호소
37,중현어린이공원,서울특별시,노원구,서울특별시 노원구 하계동 272-1,127.0655,37.6318,실내대피소,3780.0,지진실내구호소
38,하계어린이공원,서울특별시,노원구,서울특별시 노원구 하계동 273-3,127.069,37.6322,실내대피소,1150.0,지진실내구호소
39,경기기계공업고등학교 운동장,서울특별시,노원구,서울특별시 노원구 하계동 78-0,127.0746,37.6314,실내대피소,12900.0,지진실내구호소
40,불암중학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로5길 45(하계동),127.0738,37.6455,실내대피소,3680.0,지진실내구호소
41,연촌초등학교 운동장,서울특별시,노원구,서울특별시 노원구 공릉로58길 36(하계동),127.0731,37.6345,실내대피소,3680.0,지진실내구호소
42,중평중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로203길 87(하계동),127.0624,37.6366,실내대피소,2870.0,지진실내구호소
43,중평초등학교 운동장,서울특별시,노원구,서울특별시 노원구 섬밭로 241(하계동),127.0642,37.6372,실내대피소,2660.0,지진실내구호소
44,중현초등학교 운동장,서울특별시,노원구,서울특별시 노원구 섬밭로 181(하계동),127.0666,37.6319,실내대피소,3220.0,지진실내구호소
45,하계중학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로 261-8 (하계동),127.0715,37.6407,실내대피소,4890.0,지진실내구호소
46,혜성여자고등학교 운동장,서울특별시,노원구,서울특별시 노원구 하계동 산16-38,127.074,37.6412,실내대피소,8880.0,지진실내구호소
47,갈울근린공원,서울특별시,노원구,서울특별시 노원구 상계동 644-0,127.061,37.6668,실내대피소,3200.0,지진실내구호소
48,상계근린공원,서울특별시,노원구,서울특별시 노원구 상계동 620-0,127.0508,37.6697,실내대피소,4860.0,지진실내구호소
49,온수근린공원,서울특별시,노원구,서울특별시 노원구 상계동 686-0,127.0637,37.6609,실내대피소,550.0,지진실내구호소
50,계상초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로41가길 24(상계동),127.0676,37.663,실내대피소,4270.0,지진실내구호소
51,노원고등학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로 586(상계동),127.0533,37.6622,실내대피소,2930.0,지진실내구호소
52,노원중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로213길 26(상계동),127.0598,37.649,실내대피소,2540.0,지진실내구호소
53,노원초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로230나길 32(상계동),127.0582,37.6728,실내대피소,4010.0,지진실내구호소
54,노일중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로231길 24(상계동),127.0539,37.6728,실내대피소,4580.0,지진실내구호소
55,노일초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로 1625(상계동),127.0547,37.673,실내대피소,2360.0,지진실내구호소
56,당현초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로213길 52(상계동),127.0583,37.6485,실내대피소,3580.0,지진실내구호소
57,덕암초등학교 운동장,서울특별시,노원구,서울특별시 노원구 상계동 1274-0,127.0808,37.6663,실내대피소,1790.0,지진실내구호소
58,동일초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로 566(상계동),127.0546,37.6648,실내대피소,2380.0,지진실내구호소
59,상경중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로227길 61(상계동),127.0535,37.6664,실내대피소,3530.0,지진실내구호소
60,상경초등학교 운동장,서울특별시,노원구,서울특별시 노원구 수락산로 237(상계동),127.0517,37.6701,실내대피소,2660.0,지진실내구호소
61,상계중학교 운동장,서울특별시,노원구,서울특별시 노원구 상계동 195-5,127.0689,37.6518,실내대피소,7190.0,지진실내구호소
62,상계초등학교 운동장,서울특별시,노원구,서울특별시 노원구 상계동 402-1,127.0659,37.659,실내대피소,1830.0,지진실내구호소
63,상곡초등학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로38길 34(상계동),127.0623,37.6623,실내대피소,2640.0,지진실내구호소
64,상수초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로216길 66(상계동),127.0648,37.6514,실내대피소,2230.0,지진실내구호소
65,상원중학교 운동장,서울특별시,노원구,서울특별시 노원구 수락산로 182(상계동),127.0594,37.6712,실내대피소,2180.0,지진실내구호소
66,상원초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로54길 119(상계동),127.0602,37.6676,실내대피소,3970.0,지진실내구호소
67,상월초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로221길 27(상계동),127.0572,37.6582,실내대피소,4330.0,지진실내구호소
68,상천초등학교 운동장,서울특별시,노원구,서울특별시 노원구 덕릉로 443(상계동),127.0578,37.6459,실내대피소,3500.0,지진실내구호소
69,수락중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로 1729(상계동),127.0545,37.6826,실내대피소,4030.0,지진실내구호소
70,수락초등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로 1745(상계동),127.0545,37.6837,실내대피소,4930.0,지진실내구호소
71,신상계초등학교 운동장,서울특별시,노원구,서울특별시 노원구 상계로 267(상계동),127.0761,37.6677,실내대피소,2560.0,지진실내구호소
72,신상중학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로216길 42(상계동),127.0635,37.6511,실내대피소,4220.0,지진실내구호소
73,온곡중학교 운동장,서울특별시,노원구,서울특별시 노원구 노원로 492(상계동),127.0646,37.66,실내대피소,7090.0,지진실내구호소
74,온곡초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로52길 59(상계동),127.0661,37.6673,실내대피소,1580.0,지진실내구호소
75,용화여자고등학교 운동장,서울특별시,노원구,서울특별시 노원구 동일로 1461(상계동),127.0585,37.6587,실내대피소,3370.0,지진실내구호소
76,청원초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로 506(상계동),127.0613,37.6657,실내대피소,3140.0,지진실내구호소
77,불암고등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계로 155(중계동),127.0801,37.6484,실내대피소,3220.0,지진실내구호소
78,불암초등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계로 178(중계동),127.0801,37.651,실내대피소,2590.0,지진실내구호소
79,상계제일중학교 운동장,서울특별시,노원구,서울특별시 노원구 중계동 132-0,127.0773,37.6611,실내대피소,3470.0,지진실내구호소
80,상명초등학교 운동장,서울특별시,노원구,서울특별시 노원구 덕릉로 541(중계동),127.0675,37.6482,실내대피소,1700.0,지진실내구호소
81,서라벌고등학교운동장,서울특별시,노원구,서울특별시 노원구 한글비석로5길 18(중계동),127.0752,37.6451,실내대피소,5010.0,지진실내구호소
82,수암초등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계로12길 9(중계동),127.0819,37.6477,실내대피소,2700.0,지진실내구호소
83,영신여자고등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계로16나길 13(중계동),127.0829,37.652,실내대피소,2970.0,지진실내구호소
84,용동초등학교 운동장,서울특별시,노원구,서울특별시 노원구 한글비석로1길 81-11 (중계동),127.0694,37.6414,실내대피소,3270.0,지진실내구호소
85,원광초등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계동 359-0,127.0748,37.6537,실내대피소,2280.0,지진실내구호소
86,을지중학교 운동장,서울특별시,노원구,서울특별시 노원구 덕릉로 580(중계동),127.0721,37.6501,실내대피소,2950.0,지진실내구호소
87,을지초등학교 운동장,서울특별시,노원구,서울특별시 노원구 중계로 239(중계동),127.0725,37.6506,실내대피소,2910.0,지진실내구호소
88,경기상업고등학교 운동장,서울특별시,종로구,서울특별시 종로구 자하문로 136(청운동),126.97,37.5881,실내대피소,10629.0,지진실내구호소
89,경복고등학교 운동장,서울특별시,종로구,서울특별시 종로구 자하문로28가길 9(청운동),126.9706,37.587,실내대피소,11577.0,지진실내구호소
90,청운중학교 운동장,서울특별시,종로구,서울특별시 종로구 창의문로 51(청운동),126.9709,37.5887,실내대피소,4133.0,지진실내구호소
91,청운초등학교 운동장,서울특별시,종로구,서울특별시 종로구 자하문로 105(청운동),126.9696,37.5855,실내대피소,1993.0,지진실내구호소
92,서울농학교 운동장,서울특별시,종로구,서울특별시 종로구 필운대로 103(신교동),126.9691,37.5844,실내대피소,4144.0,지진실내구호소
93,매동초등학교 운동장,서울특별시,종로구,서울특별시 종로구 사직로9길 19(필운동),126.9668,37.5772,실내대피소,2593.0,지진실내구호소
94,배화여자고등학교 운동장,서울특별시,종로구,서울특별시 종로구 필운대로1길 34(필운동),126.9677,37.5783,실내대피소,2432.0,지진실내구호소
95,사직공원,서울특별시,종로구,서울특별시 종로구 사직로 89(사직동),126.9683,37.5758,실내대피소,26523.0,지진실내구호소
96,내수1근린공원,서울특별시,종로구,서울특별시 종로구 내수동 71-2,126.9705,37.5735,실내대피소,2703.0,지진실내구호소
97,내수2근린공원,서울특별시,종로구,서울특별시 종로구 내수동 73-3,126.9716,37.5723,실내대피소,2310.0,지진실내구호소
98,길음중학교 운동장,서울특별시,성북구,서울특별시 성북구 길음로 144(길음동),127.0183,37.6136,실내대피소,2062.0,지진실내구호소
99,길음초등학교 운동장,서울특별시,성북구,서울특별시 성북구 길음동 635-7,127.017,37.6131,실내대피소,3479.0,지진실내구호소
100,미아초등학교 운동장,서울특별시,성북구,서울특별시 성북구 길음동 1168-0,127.0219,37.6102,실내대피소,4310.0,지진실내구호소
101,종암 5-1 어린이 공원,서울특별시,성북구,서울특별시 성북구 종암동 134-3,127.0366,37.5996,실내대피소,1965.0,지진실내구호소
102,서울대학교 사범대학 부설 고등학교 운동장,서울특별시,성북구,서울특별시 성북구 월곡로 6(종암동),127.0378,37.5927,실내대피소,12736.0,지진실내구호소
103,서울대학교 사범대학 부설 중학교 운동장,서울특별시,성북구,서울특별시 성북구 월곡로 36(종암동),127.0389,37.5958,실내대피소,18452.0,지진실내구호소
104,서울일신초등학교 운동장,서울특별시,성북구,서울특별시 성북구 월곡로 74(종암동),127.0401,37.5991,실내대피소,2360.0,지진실내구호소
105,숭례초등학교 운동장,서울특별시,성북구,서울특별시 성북구 종암동 22-1,127.035,37.5948,실내대피소,3968.0,지진실내구호소
106,종암중학교 운동장,서울특별시,성북구,서울특별시 성북구 종암동 32-3,127.0323,37.5928,실내대피소,3676.0,지진실내구호소
107,월곡인조잔디구장,서울특별시,성북구,서울특별시 성북구 화랑로13길 144(하월곡동),127.0423,37.6086,실내대피소,17309.0,지진실내구호소
108,오동공원 놀이마당,서울특별시,성북구,서울특별시 성북구 하월곡동 228-4,127.0393,37.6092,실내대피소,10034.0,지진실내구호소
109,도시공단 주차장,서울특별시,성북구,서울특별시 성북구 하월곡동 226-4,127.0411,37.6003,실내대피소,1453.0,지진실내구호소
110,서울도시과학기술고등학교 운동장,서울특별시,성북구,서울특별시 성북구 하월곡동 90-1,127.0316,37.6071,실내대피소,6398.0,지진실내구호소
111,숭곡중학교 운동장,서울특별시,성북구,서울특별시 성북구 종암로 208(하월곡동),127.0316,37.608,실내대피소,2789.0,지진실내구호소
112,숭곡초등학교 운동장,서울특별시,성북구,서울특별시 성북구 하월곡동 84-86,127.0323,37.6084,실내대피소,4106.0,지진실내구호소
113,숭인초등학교 운동장,서울특별시,성북구,서울특별시 성북구 하월곡동 222-4,127.0388,37.6089,실내대피소,2042.0,지진실내구호소
114,월곡중학교 운동장,서울특별시,성북구,서울특별시 성북구 상월곡동 35-1,127.0481,37.6065,실내대피소,2308.0,지진실내구호소
115,상길례 근린공원,서울특별시,성북구,"서울특별시 성북구 돌곶이로 220(장위동, 꿈의숲코오롱하늘채아파트)",127.0453,37.6196,실내대피소,4281.0,지진실내구호소
116,광운초등학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 128-0,127.0546,37.6188,실내대피소,4464.0,지진실내구호소
117,남대문중학교 운동장,서울특별시,성북구,서울특별시 성북구 한천로 660-30 (장위동),127.0556,37.6183,실내대피소,2734.0,지진실내구호소
118,월곡초등학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 246-194,127.046,37.6097,실내대피소,4327.0,지진실내구호소
119,장곡초등학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 235-0,127.0481,37.6165,실내대피소,2084.0,지진실내구호소
120,장월초등학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 316-0,127.0468,37.622,실내대피소,1452.0,지진실내구호소
121,장위중학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 231-623,127.0409,37.6116,실내대피소,2911.0,지진실내구호소
122,장위초등학교 운동장,서울특별시,성북구,서울특별시 성북구 장위동 68-8,127.05,37.6116,실내대피소,3462.0,지진실내구호소
123,의릉 주차장,서울특별시,성북구,서울특별시 성북구 석관동 333-1,127.0585,37.6048,실내대피소,1171.0,지진실내구호소
124,석계초등학교 운동장,서울특별시,성북구,서울특별시 성북구 석관동 27-3,127.0696,37.608,실내대피소,2890.0,지진실내구호소
125,석관고등학교 운동장,서울특별시,성북구,서울특별시 성북구 석관동 77-1,127.0666,37.6089,실내대피소,6064.0,지진실내구호소
126,석관중학교 운동장,서울특별시,성북구,서울특별시 성북구 석관동 88-2,127.0665,37.6076,실내대피소,4760.0,지진실내구호소
127,석관초등학교 운동장,서울특별시,성북구,서울특별시 성북구 석관동 205-0,127.0589,37.6107,실내대피소,2434.0,지진실내구호소
128,고갯마루공원,서울특별시,강북구,서울특별시 강북구 미아동 811-13,127.0169,37.6164,실내대피소,2185.0,지진실내구호소
129,구세군길 마을마당,서울특별시,강북구,서울특별시 강북구 미아동 791-1343,127.0147,37.6267,실내대피소,524.0,지진실내구호소
130,늘푸른공원,서울특별시,강북구,서울특별시 강북구 미아동 797-9,127.0196,37.6254,실내대피소,646.0,지진실내구호소
131,벽오산어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 258-56,127.0302,37.6276,실내대피소,1250.0,지진실내구호소
132,세일어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 162-1,127.0252,37.6335,실내대피소,849.0,지진실내구호소
133,솔샘어린이공원,서울특별시,강북구,서울특별시 강북구 솔샘로65길 19(미아동),127.027,37.6181,실내대피소,1264.1,지진실내구호소
134,송월어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 89-6,127.0321,37.6161,실내대피소,807.0,지진실내구호소
135,오패어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 258-236,127.0323,37.6223,실내대피소,993.0,지진실내구호소
136,운산어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 165-3,127.0255,37.632,실내대피소,995.0,지진실내구호소
137,응달마루공원,서울특별시,강북구,서울특별시 강북구 미아동 860-116,127.0243,37.6182,실내대피소,866.0,지진실내구호소
138,청암어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 776-17,127.0171,37.6241,실내대피소,579.0,지진실내구호소
139,체류지 마을마당(미아마을마당),서울특별시,강북구,서울특별시 강북구 오현로6길 106(미아동),127.0329,37.6119,실내대피소,1158.0,지진실내구호소
140,하늘어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 791-3853,127.0129,37.6245,실내대피소,3268.0,지진실내구호소
141,한빛어린이공원,서울특별시,강북구,서울특별시 강북구 미아동 222-20,127.0228,37.6277,실내대피소,1055.0,지진실내구호소
142,미양초등학교 운동장,서울특별시,강북구,서울특별시 강북구 솔샘로 195(미아동),127.0137,37.6208,실내대피소,2660.0,지진실내구호소
143,삼각산고등학교 운동장,서울특별시,강북구,서울특별시 강북구 삼양로19길 40(미아동),127.0204,37.6156,실내대피소,1572.0,지진실내구호소
144,삼양초등학교 운동장,서울특별시,강북구,서울특별시 강북구 삼양로49길 17(미아동),127.0167,37.6234,실내대피소,3315.0,지진실내구호소
145,송중초등학교운동장,서울특별시,강북구,서울특별시 강북구 오현로 9(미아동),127.0316,37.6168,실내대피소,2495.0,지진실내구호소
146,영훈고등학교운동장,서울특별시,강북구,서울특별시 강북구 도봉로13가길 19(미아동),127.0279,37.6139,실내대피소,4975.0,지진실내구호소
147,창문여자고등학교운동장,서울특별시,강북구,서울특별시 강북구 월계로 61(미아동),127.0366,37.6129,실내대피소,2324.0,지진실내구호소
148,화계초등학교운동장,서울특별시,강북구,서울특별시 강북구 솔매로50가길 25(미아동),127.0291,37.6238,실내대피소,2135.0,지진실내구호소
149,강북구민운동장,서울특별시,강북구,서울특별시 강북구 오현로 187-25 (번동),127.0372,37.6293,실내대피소,6514.0,지진실내구호소
150,논골어린이공원,서울특별시,강북구,서울특별시 강북구 덕릉로41길 92(번동),127.028,37.6383,실내대피소,845.0,지진실내구호소
151,번남어린이공원,서울특별시,강북구,서울특별시 강북구 번동 447-1,127.0249,37.6357,실내대피소,1003.0,지진실내구호소
152,벌리어린이공원,서울특별시,강북구,서울특별시 강북구 번동 240,127.0444,37.6275,실내대피소,4083.5,지진실내구호소
153,벌말어린이공원,서울특별시,강북구,서울특별시 강북구 번동 235,127.0398,37.6297,실내대피소,4840.0,지진실내구호소
154,샛강어린이공원,서울특별시,강북구,서울특별시 강북구 번동 472-39,127.0329,37.6393,실내대피소,634.0,지진실내구호소
155,오얏골공원,서울특별시,강북구,서울특별시 강북구 번동 228,127.0342,37.634,실내대피소,5070.0,지진실내구호소
156,오현어린이공원,서울특별시,강북구,"서울특별시 강북구 한천로105길 23(번동, 번동1단지주공아파트)",127.0464,37.6237,실내대피소,3661.0,지진실내구호소
157,번동중학교운동장,서울특별시,강북구,서울특별시 강북구 오현로35길 87(번동),127.0368,37.6321,실내대피소,4356.0,지진실내구호소
158,번동초등학교운동장,서울특별시,강북구,서울특별시 강북구 오현로 204(번동),127.0407,37.6289,실내대피소,3329.0,지진실내구호소
159,수송중학교운동장,서울특별시,강북구,서울특별시 강북구 번동 456-1,127.0333,37.6362,실내대피소,4071.0,지진실내구호소
160,수송초등학교 운동장,서울특별시,강북구,서울특별시 강북구 한천로124길 14(번동),127.0326,37.6367,실내대피소,1005.0,지진실내구호소
161,오현초등학교운동장,서울특별시,강북구,서울특별시 강북구 월계로 221(번동),127.0468,37.6231,실내대피소,4045.0,지진실내구호소
162,보등골어린이공원,서울특별시,강북구,서울특별시 강북구 수유동 605-209,127.0183,37.635,실내대피소,888.0,지진실내구호소
163,상산어린이공원(플라터너스어린이공원),서울특별시,강북구,서울특별시 강북구 노해로8길 23(수유동),127.0238,37.6383,실내대피소,1006.0,지진실내구호소
164,새싹어린이공원,서울특별시,강북구,서울특별시 강북구 수유동 134-40,127.0195,37.6361,실내대피소,644.0,지진실내구호소
165,색동어린이공원,서울특별시,강북구,서울특별시 강북구 삼양로80나길 52(수유동),127.0206,37.6331,실내대피소,2172.0,지진실내구호소
166,소귀어린이공원,서울특별시,강북구,서울특별시 강북구 수유동 25-1,127.0186,37.6385,실내대피소,881.0,지진실내구호소
167,수유일공원(삼각산공원),서울특별시,강북구,서울특별시 강북구 수유동 605-389,127.0171,37.6304,실내대피소,2459.0,지진실내구호소
168,은모루어린이공원,서울특별시,강북구,서울특별시 강북구 도봉로95길 48(수유동),127.0268,37.6423,실내대피소,918.0,지진실내구호소
169,푸른공원,서울특별시,강북구,서울특별시 강북구 수유동 516-44,127.0084,37.6384,실내대피소,995.0,지진실내구호소
170,희망어린이공원(미루나무어린이공원),서울특별시,강북구,서울특별시 강북구 수유동 193-1,127.0244,37.6405,실내대피소,841.0,지진실내구호소
171,흰구름공원(수유2동근린공원),서울특별시,강북구,서울특별시 강북구 노해로23길 58(수유동),127.0204,37.6457,실내대피소,1092.0,지진실내구호소
172,강북중학교운동장,서울특별시,강북구,서울특별시 강북구 한천로150길 67(수유동),127.0259,37.6447,실내대피소,3312.0,지진실내구호소
173,서울인수초등학교운동장,서울특별시,강북구,서울특별시 강북구 인수봉로 269(수유동),127.0102,37.6426,실내대피소,1562.0,지진실내구호소
174,우이초등학교 운동장,서울특별시,강북구,서울특별시 강북구 삼양로99길 36(수유동),127.0143,37.6383,실내대피소,1105.0,지진실내구호소
175,혜화여자고등학교 운동장,서울특별시,강북구,서울특별시 강북구 인수봉로 127(수유동),127.0131,37.6306,실내대피소,2951.0,지진실내구호소
176,솔밭(근린)공원,서울특별시,강북구,서울특별시 강북구 삼양로 561(우이동),127.0121,37.6521,실내대피소,37911.0,지진실내구호소
177,강북구견인차량보관소(우이동 교통광장),서울특별시,강북구,서울특별시 강북구 우이동 산99-2,127.0127,37.6635,실내대피소,2395.0,지진실내구호소
178,우이제일교회 공터,서울특별시,강북구,서울특별시 강북구 삼양로163길 74(우이동),127.0098,37.6596,실내대피소,670.0,지진실내구호소
179,도봉우체국 공개공지 휴게공원,서울특별시,도봉구,서울특별시 도봉구 노해로 150(쌍문동),127.0268,37.6472,실내대피소,250.0,지진실내구호소
180,덕성여자대학교 운동장,서울특별시,도봉구,서울특별시 도봉구 삼양로144길 33(쌍문동),127.0175,37.6499,실내대피소,17434.0,지진실내구호소
181,동북초등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 시루봉로 53(쌍문동),127.0262,37.6549,실내대피소,700.0,지진실내구호소
182,백운중학교 운동장,서울특별시,도봉구,서울특별시 도봉구 도봉로129길 50(쌍문동),127.0359,37.6558,실내대피소,1904.0,지진실내구호소
183,신도봉중학교 운동장,서울특별시,도봉구,서울특별시 도봉구 도봉로115길 16(쌍문동),127.0333,37.6492,실내대피소,3055.0,지진실내구호소
184,쌍문초등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 우이천로 360(쌍문동),127.0242,37.6486,실내대피소,1420.0,지진실내구호소
185,효문고등학교 운동장,서울특별시,도봉구,서울특별시 도봉구 우이천로 432(쌍문동),127.0177,37.6525,실내대피소,2319.0,지진실내구호소
186,개나리어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 638-12,127.0371,37.6673,실내대피소,372.0,지진실내구호소
187,무궁화어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 655-31,127.0421,37.6678,실내대피소,479.0,지진실내구호소
188,방학3동가로공원,서울특별시,도봉구,서울특별시 도봉구 방학동 443,127.0275,37.6634,실내대피소,363.0,지진실내구호소
189,사슴어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 681-13,127.0417,37.6644,실내대피소,466.0,지진실내구호소
190,샘말어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 611-5,127.0315,37.6684,실내대피소,400.0,지진실내구호소
191,생잇들어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 644-28,127.0391,37.6689,실내대피소,729.0,지진실내구호소
192,소망어린이공원,서울특별시,도봉구,서울특별시 도봉구 방학동 694-9,127.0369,37.6635,실내대피소,570.0,지진실내구호소
